url_length,dot_count,has_hyphen,has_https,has_suspicious,has_typo,safe_brand_present,has_risky_tld,is_http,entropy,has_at_symbol,domain_age_days,label
28,1,0,1,0,0,0,0,0,3.572708182922796,0,4277,0
32,2,0,1,0,0,0,0,0,2.584962500721156,0,2,1
34,2,0,1,0,0,0,0,0,3.9188827419032712,0,126,0
37,2,0,1,0,0,0,0,0,3.4314504130156758,0,1450,0
24,3,0,1,0,0,0,0,0,2.912241936220146,0,1637,0
24,1,0,1,0,0,1,0,0,2.888800830453714,0,3427,0
20,1,0,1,0,0,0,0,0,2.75,0,19,1
25,2,0,1,0,0,0,0,0,3.819837834897652,0,1932,0
54,2,1,1,0,0,0,0,0,2.5678578565388985,0,2595,0
26,3,0,1,0,0,0,0,0,3.1148127276855906,0,689,0
50,3,1,1,0,0,0,0,0,2.5216406363433186,0,22,1
33,1,0,1,0,0,0,0,0,3.5364337115861075,0,1799,0
31,1,0,1,0,0,0,0,0,3.2607253695167415,0,2567,0
28,1,0,1,0,0,0,0,0,3.1027715011082657,0,3439,0
23,3,0,1,0,0,0,0,0,2.508264069225769,0,2272,0
28,2,0,1,0,0,0,0,0,2.7892842645191016,0,2753,0
29,2,0,1,0,0,0,0,0,3.6090011314245425,0,2430,0
29,2,0,1,0,0,0,0,0,3.1821945085525973,0,392,0
43,2,0,1,1,0,0,0,0,2.321928094887362,0,12,1
25,2,0,1,0,0,0,0,0,2.3408751423566385,0,1835,0
34,3,0,1,0,0,0,0,0,3.3419159277548998,0,574,0
26,2,0,1,0,0,1,0,0,2.9754901919882206,0,1089,0
39,3,0,1,0,0,0,0,0,3.7868381044956134,0,1898,0
40,3,1,1,0,0,0,0,0,2.584962500721156,0,16,1
17,1,0,1,0,0,0,0,0,2.752868868557091,0,1039,0
30,3,0,1,0,0,0,0,0,2.8073549220576046,0,20,1
19,2,1,1,0,0,0,0,0,3.7360024002194008,0,584,0
39,1,0,1,0,0,0,0,0,3.680901409332023,0,2795,0
27,2,0,0,0,0,0,0,1,2.5216406363433186,0,7,1
24,2,0,1,0,0,0,0,0,3.9375600002929474,0,355,0
100,4,0,1,0,0,0,0,0,1.9219280948873623,0,28,1
30,3,0,1,0,0,0,0,0,3.8584099157379894,0,968,0
24,1,0,1,0,0,0,0,0,3.321928094887362,0,13,1
36,3,0,1,0,0,0,0,0,2.8516045804357053,0,646,0
30,2,0,1,0,0,0,0,0,2.5216406363433186,0,9,1
47,2,0,1,0,0,0,0,0,3.4038371720358978,0,528,0
28,2,0,1,0,0,0,0,0,3.0,0,28,1
29,1,0,1,0,0,0,0,0,2.900652510274966,0,902,0
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,12,1
66,2,0,1,1,0,0,0,0,2.6416041678685938,0,15,1
22,1,0,1,0,0,0,0,0,3.37126120068968,0,332,0
45,2,0,1,0,0,0,0,0,3.363088814510249,0,2614,0
41,3,0,1,0,0,0,0,0,3.8735215186062857,0,2617,0
62,2,1,1,0,0,0,0,0,2.8073549220576046,0,24,1
33,2,0,1,0,0,0,0,0,4.182000878869216,0,358,0
44,2,0,1,0,0,0,0,0,3.4549332158263644,0,2768,0
25,1,0,1,0,0,0,0,0,3.4974328729223045,0,3892,0
36,2,0,0,0,0,0,0,1,2.5216406363433186,0,3,1
46,2,0,1,0,0,0,0,0,2.321928094887362,0,10,1
22,1,0,1,0,0,0,0,0,2.8073549220576046,0,7,1
19,2,1,1,0,0,0,0,0,3.5893486171337186,0,1573,0
20,2,0,1,0,0,0,0,0,3.381713275808461,0,412,0
15,1,0,0,0,0,0,0,0,3.803085014952416,0,211,0
35,3,0,1,0,0,0,0,0,1.9219280948873623,0,24,1
29,2,0,1,0,0,0,0,0,3.535732398556517,0,234,0
45,5,1,1,0,0,0,0,0,1.9182958340544896,0,7,1
22,1,0,1,0,0,0,0,0,3.820332532390491,0,919,0
32,3,0,1,0,0,0,0,0,3.971125532018002,0,1272,0
50,6,0,1,0,0,0,0,0,3.056564762130954,0,26,1
20,1,0,1,0,0,0,0,0,1.0,0,27,1
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,18,1
30,2,0,1,0,0,0,0,0,2.5216406363433186,0,11,1
33,2,0,1,0,0,0,0,0,2.321928094887362,0,27,1
35,3,0,1,0,0,0,0,0,3.506842301821405,0,271,0
36,1,0,1,0,0,0,0,0,2.8073549220576046,0,12,1
37,1,0,1,0,0,0,0,0,3.347706124616998,0,753,0
34,2,0,1,0,0,0,0,0,3.719053027162298,0,937,0
37,2,0,1,0,0,0,0,0,4.15678322675757,0,1159,0
23,1,0,1,0,0,1,0,0,2.386761053086219,0,2496,0
15,1,0,1,0,0,0,0,0,2.7412546765182326,0,1202,0
18,2,0,1,0,0,0,0,0,2.866599834833019,0,356,0
15,1,0,1,0,0,0,0,0,2.4809559420519625,0,4222,0
24,3,1,1,0,0,0,0,0,2.846610321691115,0,791,0
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,23,1
29,2,0,1,0,0,0,0,0,2.75,0,7,1
14,1,0,1,0,0,0,0,0,2.374768242697908,0,922,0
24,3,0,1,0,0,0,0,0,3.4808762314876565,0,252,0
23,1,0,1,0,0,0,0,0,3.6236789746483717,0,2807,0
27,2,0,1,0,0,0,0,0,3.681684173380045,0,918,0
30,2,0,1,0,0,0,0,0,3.2076262081674436,0,1181,0
18,1,0,1,0,0,0,0,1,3.47610219623353,0,2823,0
31,2,1,1,0,0,0,0,0,2.9868453218889157,0,2257,0
44,1,0,1,0,0,0,0,1,3.239042889184449,0,2821,0
32,2,1,1,0,0,0,0,0,3.371251335374466,0,274,0
20,2,0,1,0,0,0,0,0,3.6745942129162383,0,1109,0
23,1,0,1,1,0,0,0,0,2.2516291673878226,0,8,1
22,1,0,1,0,0,0,0,0,3.0990083801751487,0,3814,0
59,3,0,1,0,0,0,0,0,3.1341322826308247,0,336,0
30,2,0,1,0,0,0,0,0,3.7063744258385993,0,3388,0
25,1,0,1,0,0,0,0,0,2.0,0,9,1
32,1,0,1,0,0,0,0,0,3.343230159505506,0,1058,0
44,2,0,1,0,0,0,0,0,2.821256306405228,0,2513,0
31,2,1,1,0,0,0,0,0,3.8023959747201657,0,333,0
18,1,0,1,0,0,0,0,0,3.0811563604657506,0,2671,0
35,1,0,1,0,0,0,0,0,3.988215986080286,0,1908,0
34,2,0,1,0,0,0,0,0,3.003347617150348,0,1207,0
32,3,1,1,0,0,0,0,0,2.9954554761877175,0,1471,0
22,1,0,1,1,0,0,0,0,2.321928094887362,0,12,1
20,1,0,1,0,0,0,0,0,2.6605199060885663,0,2053,0
28,2,0,1,0,0,0,0,0,2.8073549220576046,0,23,1
19,2,0,1,0,0,0,0,0,4.053844253800669,0,968,0
21,1,0,1,0,0,0,0,0,2.5,0,13,1
12,1,0,1,0,0,1,0,0,3.263389277933909,0,4394,0
41,1,0,1,0,0,0,0,0,3.422545088932629,0,824,0
22,2,0,1,0,0,0,0,0,2.584962500721156,0,2,1
42,2,0,1,0,0,0,0,1,3.850165689858512,0,1684,0
33,2,0,1,0,0,0,0,0,3.612864639121129,0,1481,0
28,2,0,1,0,0,0,0,0,3.471189493402962,0,525,0
19,1,0,1,0,0,0,0,0,2.8073549220576046,0,16,1
24,1,0,1,0,0,0,0,0,3.2954998113270157,0,1730,0
49,1,0,0,0,0,0,0,0,2.9305679980903556,0,887,0
34,2,0,1,0,0,0,0,0,3.303677722470487,0,1746,0
13,2,0,1,0,0,0,0,0,3.479188953059809,0,720,0
21,1,0,1,0,0,0,0,0,2.2742065446948883,0,2928,0
45,3,0,1,0,0,0,0,0,2.7811451019625197,0,1073,0
30,2,0,1,0,0,0,0,0,2.592138785660255,0,1455,0
26,2,1,1,0,0,0,0,0,4.1381250713069235,0,672,0
50,1,0,1,0,0,0,0,0,2.8474792785724303,0,853,0
48,2,1,1,0,0,0,0,0,2.321928094887362,0,8,1
24,3,1,1,0,0,0,0,0,3.0513049432496535,0,980,0
18,2,1,1,0,0,1,0,0,3.2090388415044453,0,3317,0
36,1,0,1,0,0,0,0,0,3.3254297124119914,0,2269,0
28,2,1,1,0,0,0,0,0,3.690783737037222,0,879,0
28,2,0,1,0,0,0,0,0,3.0996171585170633,0,759,0
38,2,0,1,0,0,0,0,0,3.202819531114783,0,28,1
22,1,0,1,0,0,0,0,0,2.8073549220576046,0,1,1
17,1,0,1,0,0,1,0,0,3.0225977661111103,0,2594,0
37,1,0,1,0,0,0,0,0,3.8383356895259837,0,1751,0
24,1,0,1,0,0,0,0,0,1.5,0,19,1
27,3,1,1,0,0,0,0,0,3.302167012421347,0,373,0
59,1,0,1,0,0,0,0,0,2.818823480941336,0,2597,0
23,1,0,1,0,0,0,0,0,2.2516291673878226,0,8,1
21,3,1,1,0,0,0,0,0,3.5265553038445026,0,1471,0
20,1,0,1,0,0,1,0,0,3.0018941350853128,0,3864,0
30,1,0,1,0,0,1,0,0,3.687122515012013,0,1052,0
36,2,0,1,0,0,0,0,0,3.6908615581627813,0,1326,0
32,1,1,1,0,0,1,0,0,3.203811997824597,0,1914,0
33,2,0,1,1,0,0,0,0,2.94770277922009,0,22,1
56,4,0,1,0,0,0,0,0,2.9139770731827523,0,29,1
35,2,0,1,0,0,0,0,0,2.5216406363433186,0,25,1
30,2,0,1,0,0,0,0,0,2.5216406363433186,0,22,1
32,2,0,1,0,0,1,0,0,3.113579903209311,0,4307,0
16,2,0,1,0,0,0,0,0,3.9913238376023976,0,1596,0
34,1,0,1,0,0,0,0,0,4.0760990739724265,0,1152,0
23,1,0,1,0,0,0,0,0,2.4464393446710155,0,3,1
33,1,0,1,0,0,0,0,0,2.857116152707155,0,1290,0
46,2,1,1,0,0,0,0,0,2.8073549220576046,0,15,1
30,2,0,1,0,0,0,0,0,3.873343440700549,0,1025,0
51,3,1,1,0,0,0,0,0,3.0039276246778743,0,2088,0
17,1,0,0,0,0,0,1,1,1.9219280948873623,0,14,1
30,2,0,0,0,0,0,0,1,2.5216406363433186,0,24,1
39,2,1,1,0,0,0,0,0,2.5216406363433186,0,4,1
31,3,1,1,0,0,0,0,0,3.120760013857644,0,1050,0
12,2,0,1,0,0,1,0,0,3.2040872430962244,0,2262,0
22,1,0,1,0,0,0,0,0,2.94770277922009,0,14,1
26,2,0,1,0,0,0,0,0,4.045758836829326,0,1652,0
26,2,0,1,0,0,1,0,0,2.6661250083930814,0,2099,0
21,1,0,1,0,0,0,0,0,3.7926170774113492,0,1771,0
17,1,0,1,0,0,0,0,0,3.8802348261532047,0,1502,0
35,1,0,1,0,0,0,0,0,3.755915567885224,0,2347,0
16,1,0,1,0,0,0,0,0,3.6632540487403125,0,1386,0
18,1,0,1,0,0,0,0,0,3.252329934434308,0,594,0
37,3,0,1,0,0,0,0,0,3.506890595608519,0,24,1
33,2,0,1,0,0,0,0,0,3.09306920777189,0,19,1
42,3,0,1,0,0,0,0,1,3.104291116071896,0,300,0
13,1,0,1,0,0,1,0,0,3.459030121483763,0,4530,0
33,2,0,1,0,0,0,0,0,3.7805800630030433,0,2574,0
22,2,0,1,0,0,0,0,0,3.7427505964216192,0,538,0
31,2,0,1,0,0,0,0,0,2.584962500721156,0,14,1
34,1,0,1,0,0,0,0,0,3.2913680681609208,0,4960,0
36,2,0,1,0,0,0,0,0,3.995398591892627,0,1471,0
30,3,0,1,0,0,0,0,0,3.449089903479042,0,957,0
24,3,0,1,0,0,0,0,1,3.9828758782743074,0,304,0
22,2,0,1,0,0,0,0,0,2.2516291673878226,0,6,1
46,2,1,1,0,0,0,0,0,3.725480556997868,0,15,1
26,1,0,1,0,0,0,0,0,2.584962500721156,0,12,1
19,1,0,1,0,0,1,0,0,2.3848787322059612,0,3617,0
36,3,0,1,0,0,0,0,0,2.8184423035174047,0,766,0
41,2,0,1,0,0,0,0,0,2.94770277922009,0,9,1
26,1,1,1,0,0,0,0,0,3.3169567022647617,0,2129,0
24,3,0,1,0,0,0,0,0,3.8469333028380204,0,621,0
24,1,0,1,0,0,0,0,0,2.663532754804255,0,19,1
18,2,0,1,0,0,0,0,0,2.828293395858623,0,1423,0
34,2,0,1,0,0,0,0,0,3.169925001442312,0,21,1
52,2,0,1,0,0,0,0,0,3.934100924059607,0,2180,0
33,2,0,1,0,0,0,0,0,3.147036813831597,0,1268,0
30,1,0,1,0,0,0,0,0,2.890574494644744,0,1267,0
22,2,0,1,0,0,0,0,0,2.8795750818494676,0,2028,0
30,2,0,0,0,0,0,1,1,2.321928094887362,0,19,1
31,1,1,1,0,0,0,0,0,3.084962500721156,0,11,1
29,2,0,1,0,0,0,0,0,2.2359263506290326,0,14,1
36,1,0,1,0,0,0,0,0,2.9868304558078687,0,1066,0
23,3,0,1,0,0,0,0,0,3.7556328807573287,0,894,0
34,2,0,1,0,0,0,0,0,2.843772196568191,0,1457,0
38,2,0,1,0,0,0,0,0,3.3807306644363195,0,1495,0
30,2,0,1,0,0,0,0,0,3.12241154928856,0,1613,0
16,2,0,1,0,0,0,0,0,3.6649585721007414,0,2040,0
12,1,1,1,0,0,0,0,0,2.6235175863299025,0,977,0
18,1,1,1,0,0,0,0,0,2.6393971456413876,0,2038,0
22,2,1,1,0,0,0,0,0,4.048338611830747,0,1205,0
39,3,1,1,1,0,0,0,0,2.8073549220576046,0,12,1
31,1,0,1,0,0,0,0,0,2.981821211197758,0,851,0
25,1,0,1,0,0,1,0,0,3.781433049370217,0,3020,0
25,1,0,1,0,0,0,0,0,2.734076696227295,0,4594,0
15,2,0,1,0,0,1,0,0,2.778911575781869,0,2158,0
23,2,0,1,0,0,0,0,0,2.2359263506290326,0,20,1
18,1,0,1,0,0,0,0,0,3.0612383404951484,0,1924,0
16,1,0,1,0,0,0,0,0,3.0333341668484164,0,1830,0
30,1,0,1,0,0,0,0,0,3.3061419841724953,0,2346,0
34,1,0,1,0,0,0,0,0,3.238901256602631,0,8,1
65,2,1,1,0,0,0,0,0,2.75,0,17,1
14,1,0,1,0,0,0,0,0,3.714283620711112,0,898,0
52,3,1,1,0,0,0,0,0,3.699075054811309,0,2865,0
20,2,0,1,0,0,0,0,0,3.8556727114999605,0,675,0
21,2,0,1,0,0,0,0,0,3.7518557685601586,0,1525,0
42,2,0,1,0,0,0,0,0,2.725480556997868,0,11,1
39,1,0,1,0,0,0,0,0,2.999108703592279,0,379,0
39,2,0,1,0,0,0,0,0,2.584962500721156,0,14,1
43,3,0,1,0,0,0,0,0,2.725480556997868,0,27,1
54,3,0,1,0,0,0,0,1,3.2042569126456604,0,108,0
31,2,0,1,0,0,0,1,0,2.94770277922009,0,26,1
21,2,0,1,0,0,1,0,0,3.2834353045661375,0,4369,0
28,2,1,1,0,0,0,0,0,3.6518500998348427,0,806,0
52,2,0,1,0,0,0,0,0,3.338042760730084,0,961,0
20,2,0,1,0,0,0,0,0,3.081488092247007,0,1211,0
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,10,1
31,2,0,1,1,0,0,0,0,2.584962500721156,0,24,1
37,2,0,1,0,0,0,0,0,3.2659112281403098,0,1002,0
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,15,1
26,2,0,1,0,0,0,0,0,2.851563745485605,0,3800,0
31,2,0,1,0,0,0,0,0,2.0,0,15,1
27,2,0,1,0,0,0,0,0,3.5800764433478105,0,2297,0
18,3,1,1,0,0,0,0,0,3.2520151747984953,0,1082,0
20,2,0,1,0,0,0,0,0,2.0,0,5,1
30,2,1,1,0,0,0,0,0,3.0925475640989006,0,744,0
26,1,0,1,0,0,1,0,0,2.79519339794097,0,3918,0
26,1,0,1,0,0,1,0,0,3.2064023633339733,0,2914,0
25,3,1,1,0,0,0,0,0,3.8686535964681887,0,1371,0
31,2,1,1,0,0,0,0,0,3.471726676465395,0,1798,0
25,2,1,1,0,0,0,0,0,3.287382624248676,0,941,0
30,2,0,0,0,0,0,1,1,2.321928094887362,0,25,1
50,1,0,1,0,0,0,0,0,3.606203279292505,0,2799,0
18,2,0,1,0,0,0,0,0,3.173678962770724,0,794,0
26,1,0,1,0,0,0,0,0,3.97031986982202,0,2469,0
34,1,0,1,0,0,0,0,0,2.257614509237429,0,691,0
27,1,0,1,0,0,0,0,0,3.967574515452308,0,1768,0
15,2,0,1,0,0,0,0,0,2.856697257487602,0,2000,0
17,1,0,1,0,0,1,0,0,2.251543648262538,0,1877,0
57,2,0,1,0,0,0,0,0,3.6863621646002143,0,1462,0
32,3,0,1,0,0,0,0,0,3.4594116760136138,0,1069,0
37,2,0,1,0,0,0,0,1,3.829322465798089,0,2158,0
40,3,1,1,0,0,0,0,0,3.4547895278242704,0,1378,0
18,1,0,1,0,0,1,0,0,3.5862832830100753,0,2023,0
41,1,0,1,0,0,0,0,0,3.9090255545419383,0,960,0
18,3,1,1,0,0,0,0,0,3.96061472778169,0,1072,0
20,3,0,1,0,0,0,0,0,3.809979795690337,0,1025,0
40,1,0,1,0,0,0,0,0,2.2516291673878226,0,12,1
19,1,0,1,0,0,0,0,0,3.4348279638595383,0,4979,0
28,2,0,1,0,0,0,0,0,2.8073549220576046,0,27,1
42,1,0,1,0,0,0,0,0,3.1372153532588962,0,787,0
21,3,0,1,0,0,0,0,0,3.2042372889558783,0,1256,0
25,2,0,1,0,0,0,0,0,3.0602257800390995,0,1329,0
39,3,0,1,0,0,0,0,0,3.2826187812908385,0,2291,0
29,1,0,1,0,0,1,0,0,2.382564632378872,0,1076,0
39,1,0,1,0,0,0,0,0,3.110451945197585,0,832,0
23,1,0,1,0,0,0,1,0,2.75,0,28,1
36,1,0,1,0,0,0,0,0,3.8204663877374436,0,821,0
15,3,1,1,0,0,0,0,0,3.457677003581343,0,628,0
23,2,0,1,0,0,0,0,0,2.5216406363433186,0,11,1
34,1,0,1,0,0,0,0,0,2.818845149019928,0,474,0
19,2,1,1,0,0,0,0,0,4.077626383166624,0,437,0
17,2,0,1,0,0,1,0,0,3.1896970510168448,0,2583,0
27,3,0,1,0,0,0,0,0,3.8320012439834055,0,1720,0
29,2,0,1,0,0,0,0,1,3.9794907159085975,0,2112,0
21,2,0,1,0,0,0,0,0,3.1888586824062344,0,1055,0
15,2,0,1,0,0,0,0,0,4.077209985204814,0,1615,0
30,1,0,1,0,0,0,0,0,3.669554504575244,0,1479,0
14,2,0,1,0,0,0,0,0,2.5751908860186856,0,4951,0
19,1,0,1,0,0,0,0,0,3.8341514955379434,0,1137,0
37,2,0,1,0,0,0,0,0,2.321928094887362,0,8,1
26,3,0,1,0,0,0,0,0,3.9588926660829546,0,2755,0
28,1,0,1,0,0,0,0,0,4.175746963679698,0,1100,0
22,2,0,1,0,0,0,0,0,2.8440155395738516,0,2865,0
16,1,0,1,0,0,1,0,0,2.812625209302813,0,4230,0
30,2,1,1,0,0,0,1,0,2.584962500721156,0,17,1
28,2,0,1,0,0,0,0,0,4.147035187193316,0,566,0
29,1,0,1,0,0,1,0,0,2.697808148611004,0,3700,0
57,3,1,1,0,0,0,0,0,2.5216406363433186,0,28,1
16,2,1,1,0,0,0,0,0,3.6620249203679305,0,1109,0
24,2,0,1,0,0,0,0,0,3.2812671115396053,0,613,0
25,2,0,0,0,0,0,0,1,2.5216406363433186,0,7,1
19,1,0,1,0,0,1,0,0,3.531234759275791,0,2835,0
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,29,1
34,2,1,1,0,0,0,0,0,3.2810361125534238,0,13,1
24,2,0,1,0,0,0,0,0,3.9716813920441787,0,1409,0
70,2,1,1,0,0,0,0,0,3.139572261986723,0,8,1
24,1,0,1,0,0,0,0,0,2.9062249874489945,0,1493,0
18,3,0,1,0,0,0,0,0,3.61454807858984,0,2897,0
19,1,0,1,0,0,0,0,0,3.525977714957837,0,161,0
24,1,1,1,0,0,0,0,0,3.3606013569487074,0,173,0
16,1,0,1,0,0,1,0,0,3.5113971021461006,0,4434,0
32,1,0,1,0,0,0,0,0,2.2189222982959156,0,3488,0
40,2,0,0,0,0,0,0,1,2.5216406363433186,0,25,1
22,2,0,1,0,0,0,0,0,2.584962500721156,0,18,1
27,1,1,1,0,0,0,0,0,2.503258334775646,0,25,1
37,3,0,0,0,0,0,0,0,3.1944531576481636,0,1670,0
40,3,0,0,0,0,0,0,0,2.5494732092124064,0,1121,0
36,2,0,0,0,0,0,0,1,2.5216406363433186,0,12,1
17,1,0,1,0,0,0,0,0,3.9294142913789827,0,828,0
28,2,0,0,0,0,0,0,1,2.5216406363433186,0,14,1
38,2,1,1,0,0,0,0,0,2.584962500721156,0,4,1
24,1,0,1,0,0,0,0,0,3.597208556170047,0,1808,0
30,1,0,1,0,0,1,0,0,3.3426956911666243,0,3555,0
59,3,0,1,0,0,0,0,0,3.465510927629452,0,962,0
28,2,0,0,0,0,0,0,1,2.5216406363433186,0,24,1
57,3,0,1,0,0,0,0,0,2.791632828583029,0,1533,0
16,2,0,1,0,0,0,0,0,4.012257864267967,0,820,0
30,1,0,1,0,0,0,0,0,2.5585782878587535,0,1715,0
24,2,1,1,0,0,0,0,0,2.5216406363433186,0,17,1
15,1,0,1,0,0,1,0,0,3.1048044663709393,0,1871,0
15,3,0,1,0,0,0,0,0,3.0149652215877207,0,2215,0
13,1,0,1,0,0,1,0,0,2.8600776964830135,0,1524,0
17,1,0,1,0,0,0,0,0,2.931164718523103,0,883,0
35,2,0,1,0,0,0,0,0,2.808255831289723,0,977,0
49,1,0,1,0,0,0,0,0,3.8613050743947133,0,1605,0
23,1,0,1,0,0,0,0,0,3.6538244189494606,0,1998,0
29,2,1,1,0,0,0,0,0,3.341206983089016,0,1668,0
24,1,0,1,0,0,0,0,0,3.188721875540867,0,23,1
36,2,1,1,0,0,0,0,0,3.2876802923815647,0,141,0
36,3,0,1,0,0,0,0,0,3.720291187274058,0,1327,0
27,2,0,1,0,0,0,0,0,2.5216406363433186,0,13,1
17,2,0,1,0,0,1,0,0,3.0134765646681485,0,882,0
30,2,0,0,0,0,0,1,1,2.321928094887362,0,9,1
36,2,0,1,0,0,0,0,0,2.816441785673889,0,562,0
39,1,1,1,1,0,0,0,0,1.9219280948873623,0,24,1
40,3,1,1,0,0,0,0,0,2.584962500721156,0,2,1
12,1,0,1,0,0,0,0,0,3.1170793759343316,0,598,0
36,1,0,1,0,0,0,0,0,3.568327231426332,0,1309,0
57,5,1,1,0,0,0,0,0,1.950212064914747,0,8,1
19,1,0,1,0,0,0,0,0,4.125894190117485,0,1869,0
34,2,0,1,0,0,0,0,0,2.896349153540078,0,1939,0
28,3,0,1,0,0,0,0,0,3.0236489584424215,0,2680,0
51,3,0,1,0,0,0,0,0,2.9269724222231357,0,2537,0
21,3,0,1,0,0,0,0,0,3.944333845581695,0,241,0
24,3,0,1,0,0,0,0,0,3.982061539371374,0,148,0
29,2,0,0,0,0,0,0,1,2.75,0,4,1
20,3,0,1,0,0,0,0,0,3.3991468611034983,0,1773,0
40,2,1,1,1,0,0,0,0,2.94770277922009,0,22,1
15,2,0,1,0,0,1,0,0,3.63534100433868,0,2423,0
24,2,0,1,0,0,0,0,0,2.5774373083949236,0,1661,0
50,3,1,1,0,0,0,0,0,2.5216406363433186,0,5,1
28,2,0,1,0,0,0,0,0,3.321928094887362,0,13,1
32,2,0,1,0,0,0,0,0,3.0957952550009344,0,2,1
22,1,0,1,0,0,0,0,0,3.4712421427912306,0,2100,0
33,1,0,1,0,0,1,0,0,2.8821784082654927,0,1641,0
37,3,0,1,0,0,0,0,0,3.9795740985730994,0,1887,0
18,1,0,1,0,0,0,0,0,3.936787424663653,0,298,0
27,3,1,1,0,0,0,0,0,3.278499537847897,0,2922,0
19,1,0,1,0,0,0,0,0,2.321928094887362,0,17,1
24,1,0,1,0,0,0,0,0,1.5,0,8,1
70,2,1,1,1,0,0,0,0,2.5216406363433186,0,8,1
27,1,0,1,0,0,0,0,0,3.7359842111248076,0,963,0
31,2,1,1,0,0,0,1,0,2.584962500721156,0,23,1
27,1,0,1,0,0,0,1,0,3.459431618637298,0,22,1
30,2,0,1,0,0,0,0,0,3.417511011109413,0,1532,0
22,1,0,1,0,0,0,0,0,3.3590354276711287,0,351,0
36,2,0,1,0,0,0,0,0,3.1621767124311404,0,546,0
13,1,0,1,0,0,0,0,0,3.1622162279295054,0,4913,0
19,1,0,1,0,0,0,0,0,3.6350579321021996,0,3150,0
49,2,0,1,0,0,0,0,0,2.833704056609817,0,1051,0
30,2,0,0,0,0,0,0,1,2.5216406363433186,0,12,1
30,2,0,1,0,0,0,0,0,2.9219280948873623,0,1,1
27,1,1,1,0,0,0,0,0,3.6472589320057773,0,1559,0
34,2,0,1,0,0,0,0,0,4.0118125851456625,0,1056,0
49,3,0,1,0,0,0,0,0,3.047653765547193,0,2284,0
26,1,0,1,0,0,0,0,0,3.279898494601293,0,881,0
36,2,1,1,0,0,0,0,0,3.0220552088742,0,9,1
39,2,0,1,1,0,0,0,0,1.9219280948873623,0,8,1
25,1,1,1,0,0,0,0,0,2.597250096348855,0,1903,0
37,2,0,1,0,0,0,0,0,2.75,0,4,1
51,3,1,1,0,0,0,0,0,2.5216406363433186,0,10,1
22,1,1,1,0,0,0,0,0,4.0388459553811975,0,1748,0
21,1,0,1,0,0,0,0,0,3.988656029747192,0,1841,0
50,2,0,1,0,0,0,0,0,2.9097263247584157,0,292,0
55,2,0,1,1,0,0,0,0,1.9219280948873623,0,14,1
14,1,0,1,0,0,1,0,0,3.411761523291757,0,799,0
67,2,1,1,0,0,0,0,0,2.8073549220576046,0,7,1
34,3,1,1,0,0,0,0,0,2.8073549220576046,0,25,1
26,2,0,1,0,0,0,0,0,3.9884154460471186,0,2768,0
20,1,0,1,0,0,0,1,0,2.5216406363433186,0,4,1
31,3,0,1,0,0,0,0,0,2.8588768632135375,0,1053,0
25,2,0,1,0,0,0,0,0,2.5,0,12,1
41,2,0,1,0,0,0,0,0,2.9139770731827523,0,7,1
26,3,1,1,0,0,0,0,0,3.15730261979966,0,776,0
24,2,0,1,0,0,0,0,0,3.2639578098177418,0,133,0
12,1,0,1,0,0,1,0,0,3.7934412289237205,0,1217,0
21,2,0,1,0,0,0,0,0,3.563028842708568,0,2384,0
27,3,0,1,0,0,0,0,0,3.446969106344335,0,1268,0
34,3,0,1,0,0,0,0,0,2.2516291673878226,0,26,1
37,2,0,1,0,0,0,0,0,4.153845133311253,0,940,0
33,1,1,1,0,0,0,0,0,4.196722975679744,0,206,0
47,3,0,1,0,0,0,0,0,3.8727104394042557,0,696,0
53,4,0,1,1,0,0,0,0,2.6565647621309543,0,14,1
27,1,0,1,0,0,0,0,0,2.6357672124961424,0,2380,0
24,2,0,1,0,0,0,0,0,3.9177542316381775,0,1802,0
16,1,0,1,0,0,0,0,0,0.9182958340544896,0,25,1
44,2,1,1,1,0,0,0,0,2.4056390622295662,0,13,1
25,2,1,1,0,0,0,0,0,2.9207718665905373,0,1892,0
34,2,1,1,0,0,1,0,0,2.2164384512727033,0,3596,0
22,1,1,1,0,0,0,0,0,2.9765957406025265,0,743,0
15,1,0,1,0,0,1,0,0,2.696959922848204,0,1310,0
18,2,0,1,0,0,0,0,0,3.6069078653961406,0,802,0
33,2,1,1,0,0,0,0,0,3.893955884381523,0,1997,0
25,1,0,1,0,0,0,0,0,2.931208948910323,0,12,1
27,3,1,1,0,0,0,0,0,2.800137533389313,0,2350,0
32,1,0,1,0,0,0,0,0,3.0957952550009344,0,23,1
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,9,1
45,1,0,1,0,0,0,0,0,2.6758673621275473,0,815,0
31,2,0,1,0,0,0,0,0,3.4230252736684785,0,902,0
45,3,0,1,0,0,0,0,0,3.8748978265304217,0,1881,0
24,2,0,1,0,0,0,0,0,3.1833551467971093,0,1495,0
53,2,0,0,0,0,0,0,0,3.391578576138226,0,753,0
22,3,1,0,0,0,0,0,0,3.303655089078692,0,303,0
